"dataset_root","split","label","filename","relative_path","full_path","size_bytes","modified_utc"
"Fundus","all","unlabeled","20060410_39859_0200_PP.png","dataset01\IMAGES\20060410_39859_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060410_39859_0200_PP.png","1463214","2011-02-25T11:53:25.0000000Z"
"Fundus","all","unlabeled","20060410_39879_0200_PP.png","dataset01\IMAGES\20060410_39879_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060410_39879_0200_PP.png","1479678","2011-02-25T11:54:58.0000000Z"
"Fundus","all","unlabeled","20060410_39976_0200_PP.png","dataset01\IMAGES\20060410_39976_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060410_39976_0200_PP.png","1343771","2011-02-25T11:53:13.0000000Z"
"Fundus","all","unlabeled","20060410_39994_0200_PP.png","dataset01\IMAGES\20060410_39994_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060410_39994_0200_PP.png","1357137","2011-02-25T11:52:37.0000000Z"
"Fundus","all","unlabeled","20060410_40146_0200_PP.png","dataset01\IMAGES\20060410_40146_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060410_40146_0200_PP.png","1466071","2011-02-25T11:55:13.0000000Z"
"Fundus","all","unlabeled","20060410_40165_0200_PP.png","dataset01\IMAGES\20060410_40165_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060410_40165_0200_PP.png","1479733","2011-02-25T11:55:19.0000000Z"
"Fundus","all","unlabeled","20060410_40254_0200_PP.png","dataset01\IMAGES\20060410_40254_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060410_40254_0200_PP.png","1465630","2011-02-25T11:54:13.0000000Z"
"Fundus","all","unlabeled","20060410_40274_0200_PP.png","dataset01\IMAGES\20060410_40274_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060410_40274_0200_PP.png","1477307","2011-02-25T11:53:09.0000000Z"
"Fundus","all","unlabeled","20060410_40381_0200_PP.png","dataset01\IMAGES\20060410_40381_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060410_40381_0200_PP.png","1443040","2011-02-25T11:52:46.0000000Z"
"Fundus","all","unlabeled","20060410_40403_0200_PP.png","dataset01\IMAGES\20060410_40403_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060410_40403_0200_PP.png","1450088","2011-02-25T11:52:56.0000000Z"
"Fundus","all","unlabeled","20060410_40481_0200_PP.png","dataset01\IMAGES\20060410_40481_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060410_40481_0200_PP.png","1462732","2011-02-25T11:52:45.0000000Z"
"Fundus","all","unlabeled","20060410_40499_0200_PP.png","dataset01\IMAGES\20060410_40499_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060410_40499_0200_PP.png","1454533","2011-02-25T11:53:18.0000000Z"
"Fundus","all","unlabeled","20060410_40605_0200_PP.png","dataset01\IMAGES\20060410_40605_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060410_40605_0200_PP.png","1470725","2011-02-25T11:54:07.0000000Z"
"Fundus","all","unlabeled","20060410_40633_0200_PP.png","dataset01\IMAGES\20060410_40633_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060410_40633_0200_PP.png","1480071","2011-02-25T11:53:46.0000000Z"
"Fundus","all","unlabeled","20060410_40830_0200_PP.png","dataset01\IMAGES\20060410_40830_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060410_40830_0200_PP.png","1442363","2011-02-25T11:53:52.0000000Z"
"Fundus","all","unlabeled","20060410_40846_0200_PP.png","dataset01\IMAGES\20060410_40846_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060410_40846_0200_PP.png","1450031","2011-02-25T11:55:40.0000000Z"
"Fundus","all","unlabeled","20060410_40953_0200_PP.png","dataset01\IMAGES\20060410_40953_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060410_40953_0200_PP.png","1459357","2011-02-25T11:53:50.0000000Z"
"Fundus","all","unlabeled","20060410_40979_0200_PP.png","dataset01\IMAGES\20060410_40979_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060410_40979_0200_PP.png","1464187","2011-02-25T11:52:34.0000000Z"
"Fundus","all","unlabeled","20060410_41077_0200_PP.png","dataset01\IMAGES\20060410_41077_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060410_41077_0200_PP.png","1455433","2011-02-25T11:52:49.0000000Z"
"Fundus","all","unlabeled","20060410_41098_0200_PP.png","dataset01\IMAGES\20060410_41098_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060410_41098_0200_PP.png","1456916","2011-02-25T11:55:25.0000000Z"
"Fundus","all","unlabeled","20060410_41191_0200_PP.png","dataset01\IMAGES\20060410_41191_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060410_41191_0200_PP.png","1456093","2011-02-25T11:54:41.0000000Z"
"Fundus","all","unlabeled","20060410_41209_0200_PP.png","dataset01\IMAGES\20060410_41209_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060410_41209_0200_PP.png","1444501","2011-02-25T11:54:23.0000000Z"
"Fundus","all","unlabeled","20060410_41330_0200_PP.png","dataset01\IMAGES\20060410_41330_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060410_41330_0200_PP.png","1458440","2011-02-25T11:55:38.0000000Z"
"Fundus","all","unlabeled","20060410_41356_0200_PP.png","dataset01\IMAGES\20060410_41356_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060410_41356_0200_PP.png","1475671","2011-02-25T11:52:41.0000000Z"
"Fundus","all","unlabeled","20060410_41603_0200_PP.png","dataset01\IMAGES\20060410_41603_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060410_41603_0200_PP.png","1454409","2011-02-25T11:54:34.0000000Z"
"Fundus","all","unlabeled","20060410_41626_0200_PP.png","dataset01\IMAGES\20060410_41626_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060410_41626_0200_PP.png","1438982","2011-02-25T11:55:42.0000000Z"
"Fundus","all","unlabeled","20060410_41747_0200_PP.png","dataset01\IMAGES\20060410_41747_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060410_41747_0200_PP.png","1454410","2011-02-25T11:54:28.0000000Z"
"Fundus","all","unlabeled","20060410_41767_0200_PP.png","dataset01\IMAGES\20060410_41767_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060410_41767_0200_PP.png","1452942","2011-02-25T11:55:17.0000000Z"
"Fundus","all","unlabeled","20060410_41880_0200_PP.png","dataset01\IMAGES\20060410_41880_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060410_41880_0200_PP.png","1474707","2011-02-25T11:52:52.0000000Z"
"Fundus","all","unlabeled","20060410_41901_0200_PP.png","dataset01\IMAGES\20060410_41901_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060410_41901_0200_PP.png","1479044","2011-02-25T11:53:12.0000000Z"
"Fundus","all","unlabeled","20060410_43675_0200_PP.png","dataset01\IMAGES\20060410_43675_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060410_43675_0200_PP.png","1442941","2011-02-25T11:53:44.0000000Z"
"Fundus","all","unlabeled","20060410_43698_0200_PP.png","dataset01\IMAGES\20060410_43698_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060410_43698_0200_PP.png","1466567","2011-02-25T11:55:08.0000000Z"
"Fundus","all","unlabeled","20060410_43847_0200_PP.png","dataset01\IMAGES\20060410_43847_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060410_43847_0200_PP.png","1457152","2011-02-25T11:52:48.0000000Z"
"Fundus","all","unlabeled","20060410_43868_0200_PP.png","dataset01\IMAGES\20060410_43868_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060410_43868_0200_PP.png","1458622","2011-02-25T11:54:26.0000000Z"
"Fundus","all","unlabeled","20060410_43959_0200_PP.png","dataset01\IMAGES\20060410_43959_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060410_43959_0200_PP.png","1431542","2011-02-25T11:54:02.0000000Z"
"Fundus","all","unlabeled","20060410_43979_0200_PP.png","dataset01\IMAGES\20060410_43979_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060410_43979_0200_PP.png","1440187","2011-02-25T11:53:44.0000000Z"
"Fundus","all","unlabeled","20060410_44106_0200_PP.png","dataset01\IMAGES\20060410_44106_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060410_44106_0200_PP.png","1471810","2011-02-25T11:55:41.0000000Z"
"Fundus","all","unlabeled","20060410_44124_0200_PP.png","dataset01\IMAGES\20060410_44124_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060410_44124_0200_PP.png","1466317","2011-02-25T11:54:57.0000000Z"
"Fundus","all","unlabeled","20060410_44224_0200_PP.png","dataset01\IMAGES\20060410_44224_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060410_44224_0200_PP.png","1480051","2011-02-25T11:56:02.0000000Z"
"Fundus","all","unlabeled","20060410_44248_0200_PP.png","dataset01\IMAGES\20060410_44248_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060410_44248_0200_PP.png","1475704","2011-02-25T11:55:12.0000000Z"
"Fundus","all","unlabeled","20060410_44345_0200_PP.png","dataset01\IMAGES\20060410_44345_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060410_44345_0200_PP.png","1450124","2011-02-25T11:54:10.0000000Z"
"Fundus","all","unlabeled","20060410_44364_0200_PP.png","dataset01\IMAGES\20060410_44364_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060410_44364_0200_PP.png","1464115","2011-02-25T11:55:56.0000000Z"
"Fundus","all","unlabeled","20060410_44464_0200_PP.png","dataset01\IMAGES\20060410_44464_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060410_44464_0200_PP.png","1458538","2011-02-25T11:55:34.0000000Z"
"Fundus","all","unlabeled","20060410_44504_0200_PP.png","dataset01\IMAGES\20060410_44504_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060410_44504_0200_PP.png","1462251","2011-02-25T11:55:37.0000000Z"
"Fundus","all","unlabeled","20060410_44601_0200_PP.png","dataset01\IMAGES\20060410_44601_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060410_44601_0200_PP.png","1447370","2011-02-25T11:54:13.0000000Z"
"Fundus","all","unlabeled","20060410_44623_0200_PP.png","dataset01\IMAGES\20060410_44623_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060410_44623_0200_PP.png","1451408","2011-02-25T11:52:36.0000000Z"
"Fundus","all","unlabeled","20060410_44770_0200_PP.png","dataset01\IMAGES\20060410_44770_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060410_44770_0200_PP.png","1394950","2011-02-25T11:54:51.0000000Z"
"Fundus","all","unlabeled","20060410_44802_0200_PP.png","dataset01\IMAGES\20060410_44802_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060410_44802_0200_PP.png","1408114","2011-02-25T11:53:43.0000000Z"
"Fundus","all","unlabeled","20060410_44934_0200_PP.png","dataset01\IMAGES\20060410_44934_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060410_44934_0200_PP.png","1469669","2011-02-25T11:54:58.0000000Z"
"Fundus","all","unlabeled","20060410_44953_0200_PP.png","dataset01\IMAGES\20060410_44953_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060410_44953_0200_PP.png","1471058","2011-02-25T11:53:23.0000000Z"
"Fundus","all","unlabeled","20060410_45167_0200_PP.png","dataset01\IMAGES\20060410_45167_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060410_45167_0200_PP.png","1465703","2011-02-25T11:53:56.0000000Z"
"Fundus","all","unlabeled","20060410_45188_0200_PP.png","dataset01\IMAGES\20060410_45188_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060410_45188_0200_PP.png","1440054","2011-02-25T11:53:43.0000000Z"
"Fundus","all","unlabeled","20060410_46874_0200_PP.png","dataset01\IMAGES\20060410_46874_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060410_46874_0200_PP.png","1468771","2011-02-25T11:53:59.0000000Z"
"Fundus","all","unlabeled","20060410_46893_0200_PP.png","dataset01\IMAGES\20060410_46893_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060410_46893_0200_PP.png","1465912","2011-02-25T11:52:49.0000000Z"
"Fundus","all","unlabeled","20060410_47016_0200_PP.png","dataset01\IMAGES\20060410_47016_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060410_47016_0200_PP.png","1432311","2011-02-25T11:55:02.0000000Z"
"Fundus","all","unlabeled","20060410_47042_0200_PP.png","dataset01\IMAGES\20060410_47042_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060410_47042_0200_PP.png","1413247","2011-02-25T11:53:13.0000000Z"
"Fundus","all","unlabeled","20060410_47166_0200_PP.png","dataset01\IMAGES\20060410_47166_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060410_47166_0200_PP.png","1456924","2011-02-25T11:54:49.0000000Z"
"Fundus","all","unlabeled","20060410_47186_0200_PP.png","dataset01\IMAGES\20060410_47186_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060410_47186_0200_PP.png","1456595","2011-02-25T11:55:32.0000000Z"
"Fundus","all","unlabeled","20060410_47331_0200_PP.png","dataset01\IMAGES\20060410_47331_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060410_47331_0200_PP.png","1428601","2011-02-25T11:56:00.0000000Z"
"Fundus","all","unlabeled","20060410_47351_0200_PP.png","dataset01\IMAGES\20060410_47351_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060410_47351_0200_PP.png","1464021","2011-02-25T11:54:10.0000000Z"
"Fundus","all","unlabeled","20060411_51958_0200_PP.png","dataset01\IMAGES\20060411_51958_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060411_51958_0200_PP.png","1534914","2011-02-25T11:53:36.0000000Z"
"Fundus","all","unlabeled","20060411_51985_0200_PP.png","dataset01\IMAGES\20060411_51985_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060411_51985_0200_PP.png","1532205","2011-02-25T11:53:26.0000000Z"
"Fundus","all","unlabeled","20060411_57853_0200_PP.png","dataset01\IMAGES\20060411_57853_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060411_57853_0200_PP.png","1467694","2011-02-25T11:53:45.0000000Z"
"Fundus","all","unlabeled","20060411_57879_0200_PP.png","dataset01\IMAGES\20060411_57879_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060411_57879_0200_PP.png","1465227","2011-02-25T11:54:35.0000000Z"
"Fundus","all","unlabeled","20060411_57962_0200_PP.png","dataset01\IMAGES\20060411_57962_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060411_57962_0200_PP.png","1481889","2011-02-25T11:56:11.0000000Z"
"Fundus","all","unlabeled","20060411_57986_0200_PP.png","dataset01\IMAGES\20060411_57986_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060411_57986_0200_PP.png","1474459","2011-02-25T11:54:08.0000000Z"
"Fundus","all","unlabeled","20060411_58051_0200_PP.png","dataset01\IMAGES\20060411_58051_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060411_58051_0200_PP.png","1428065","2011-02-25T11:53:38.0000000Z"
"Fundus","all","unlabeled","20060411_58071_0200_PP.png","dataset01\IMAGES\20060411_58071_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060411_58071_0200_PP.png","1419964","2011-02-25T11:52:33.0000000Z"
"Fundus","all","unlabeled","20060411_58134_0200_PP.png","dataset01\IMAGES\20060411_58134_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060411_58134_0200_PP.png","1464229","2011-02-25T11:53:48.0000000Z"
"Fundus","all","unlabeled","20060411_58155_0200_PP.png","dataset01\IMAGES\20060411_58155_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060411_58155_0200_PP.png","1467481","2011-02-25T11:54:22.0000000Z"
"Fundus","all","unlabeled","20060411_58221_0200_PP.png","dataset01\IMAGES\20060411_58221_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060411_58221_0200_PP.png","1460820","2011-02-25T11:55:36.0000000Z"
"Fundus","all","unlabeled","20060411_58238_0200_PP.png","dataset01\IMAGES\20060411_58238_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060411_58238_0200_PP.png","1462360","2011-02-25T11:53:36.0000000Z"
"Fundus","all","unlabeled","20060411_58303_0200_PP.png","dataset01\IMAGES\20060411_58303_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060411_58303_0200_PP.png","1524583","2011-02-25T11:53:43.0000000Z"
"Fundus","all","unlabeled","20060411_58328_0200_PP.png","dataset01\IMAGES\20060411_58328_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060411_58328_0200_PP.png","1521695","2011-02-25T11:55:48.0000000Z"
"Fundus","all","unlabeled","20060411_58392_0200_PP.png","dataset01\IMAGES\20060411_58392_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060411_58392_0200_PP.png","1438371","2011-02-25T11:53:47.0000000Z"
"Fundus","all","unlabeled","20060411_58413_0200_PP.png","dataset01\IMAGES\20060411_58413_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060411_58413_0200_PP.png","1456522","2011-02-25T11:55:36.0000000Z"
"Fundus","all","unlabeled","20060411_58469_0200_PP.png","dataset01\IMAGES\20060411_58469_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060411_58469_0200_PP.png","1508460","2011-02-25T11:54:36.0000000Z"
"Fundus","all","unlabeled","20060411_58494_0200_PP.png","dataset01\IMAGES\20060411_58494_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060411_58494_0200_PP.png","1492450","2011-02-25T11:55:20.0000000Z"
"Fundus","all","unlabeled","20060411_58550_0200_PP.png","dataset01\IMAGES\20060411_58550_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060411_58550_0200_PP.png","1454219","2011-02-25T11:53:50.0000000Z"
"Fundus","all","unlabeled","20060411_58571_0200_PP.png","dataset01\IMAGES\20060411_58571_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060411_58571_0200_PP.png","1475572","2011-02-25T11:52:51.0000000Z"
"Fundus","all","unlabeled","20060411_58624_0200_PP.png","dataset01\IMAGES\20060411_58624_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060411_58624_0200_PP.png","1474467","2011-02-25T11:54:09.0000000Z"
"Fundus","all","unlabeled","20060411_58644_0200_PP.png","dataset01\IMAGES\20060411_58644_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060411_58644_0200_PP.png","1462239","2011-02-25T11:55:58.0000000Z"
"Fundus","all","unlabeled","20060411_58718_0200_PP.png","dataset01\IMAGES\20060411_58718_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060411_58718_0200_PP.png","1439838","2011-02-25T11:55:42.0000000Z"
"Fundus","all","unlabeled","20060411_58736_0200_PP.png","dataset01\IMAGES\20060411_58736_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060411_58736_0200_PP.png","1444831","2011-02-25T11:54:47.0000000Z"
"Fundus","all","unlabeled","20060411_58808_0200_PP.png","dataset01\IMAGES\20060411_58808_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060411_58808_0200_PP.png","1469972","2011-02-25T11:55:45.0000000Z"
"Fundus","all","unlabeled","20060411_58829_0200_PP.png","dataset01\IMAGES\20060411_58829_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060411_58829_0200_PP.png","1485169","2011-02-25T11:54:12.0000000Z"
"Fundus","all","unlabeled","20060411_58891_0200_PP.png","dataset01\IMAGES\20060411_58891_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060411_58891_0200_PP.png","1486709","2011-02-25T11:55:50.0000000Z"
"Fundus","all","unlabeled","20060411_58913_0200_PP.png","dataset01\IMAGES\20060411_58913_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060411_58913_0200_PP.png","1490581","2011-02-25T11:55:26.0000000Z"
"Fundus","all","unlabeled","20060411_58971_0200_PP.png","dataset01\IMAGES\20060411_58971_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060411_58971_0200_PP.png","1448268","2011-02-25T11:53:09.0000000Z"
"Fundus","all","unlabeled","20060411_58993_0200_PP.png","dataset01\IMAGES\20060411_58993_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060411_58993_0200_PP.png","1448001","2011-02-25T11:53:42.0000000Z"
"Fundus","all","unlabeled","20060411_59062_0200_PP.png","dataset01\IMAGES\20060411_59062_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060411_59062_0200_PP.png","1400203","2011-02-25T11:55:33.0000000Z"
"Fundus","all","unlabeled","20060411_59087_0200_PP.png","dataset01\IMAGES\20060411_59087_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060411_59087_0200_PP.png","1398649","2011-02-25T11:52:48.0000000Z"
"Fundus","all","unlabeled","20060411_59176_0200_PP.png","dataset01\IMAGES\20060411_59176_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060411_59176_0200_PP.png","1457668","2011-02-25T11:53:40.0000000Z"
"Fundus","all","unlabeled","20060411_59190_0200_PP.png","dataset01\IMAGES\20060411_59190_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060411_59190_0200_PP.png","1465313","2011-02-25T11:55:15.0000000Z"
"Fundus","all","unlabeled","20060411_59549_0200_PP.png","dataset01\IMAGES\20060411_59549_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060411_59549_0200_PP.png","1445473","2011-02-25T11:52:57.0000000Z"
"Fundus","all","unlabeled","20060411_59587_0200_PP.png","dataset01\IMAGES\20060411_59587_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060411_59587_0200_PP.png","1470289","2011-02-25T11:54:33.0000000Z"
"Fundus","all","unlabeled","20060411_59638_0200_PP.png","dataset01\IMAGES\20060411_59638_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060411_59638_0200_PP.png","1413621","2011-02-25T11:53:23.0000000Z"
"Fundus","all","unlabeled","20060411_59657_0200_PP.png","dataset01\IMAGES\20060411_59657_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060411_59657_0200_PP.png","1443321","2011-02-25T11:53:16.0000000Z"
"Fundus","all","unlabeled","20060411_59728_0200_PP.png","dataset01\IMAGES\20060411_59728_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060411_59728_0200_PP.png","1448466","2011-02-25T11:53:27.0000000Z"
"Fundus","all","unlabeled","20060411_59747_0200_PP.png","dataset01\IMAGES\20060411_59747_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20060411_59747_0200_PP.png","1441784","2011-02-25T11:54:49.0000000Z"
