sample_id,split,src_dir,dst_dir,file_count,total_bytes,seed,created_at,mode
E035,test,backend\data\Srilankan_OCT\DataFiles\E035,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E035,13,11592658,42,2026-03-21T16:18:00,junction
E980,test,backend\data\Srilankan_OCT\DataFiles\E980,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E980,5,46256726,42,2026-03-21T16:18:00,junction
E041,test,backend\data\Srilankan_OCT\DataFiles\E041,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E041,13,54326450,42,2026-03-21T16:18:00,junction
E493,test,backend\data\Srilankan_OCT\DataFiles\E493,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E493,9,8006294,42,2026-03-21T16:18:00,junction
E672,test,backend\data\Srilankan_OCT\DataFiles\E672,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E672,12,51394288,42,2026-03-21T16:18:00,junction
E817,test,backend\data\Srilankan_OCT\DataFiles\E817,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E817,5,46256684,42,2026-03-21T16:18:00,junction
E808,test,backend\data\Srilankan_OCT\DataFiles\E808,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E808,9,8029562,42,2026-03-21T16:18:00,junction
E856,test,backend\data\Srilankan_OCT\DataFiles\E856,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E856,9,8000658,42,2026-03-21T16:18:00,junction
E475,test,backend\data\Srilankan_OCT\DataFiles\E475,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E475,9,7784032,42,2026-03-21T16:18:00,junction
E535,test,backend\data\Srilankan_OCT\DataFiles\E535,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E535,9,8047908,42,2026-03-21T16:18:00,junction
E887,test,backend\data\Srilankan_OCT\DataFiles\E887,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E887,16,13028896,42,2026-03-21T16:18:00,junction
E681,test,backend\data\Srilankan_OCT\DataFiles\E681,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E681,9,8058504,42,2026-03-21T16:18:00,junction
E168,test,backend\data\Srilankan_OCT\DataFiles\E168,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E168,5,46256780,42,2026-03-21T16:18:00,junction
E857,test,backend\data\Srilankan_OCT\DataFiles\E857,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E857,5,3485690,42,2026-03-21T16:18:00,junction
E752,test,backend\data\Srilankan_OCT\DataFiles\E752,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E752,8,5140452,42,2026-03-21T16:18:00,junction
E513,test,backend\data\Srilankan_OCT\DataFiles\E513,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E513,5,46256536,42,2026-03-21T16:18:00,junction
E621,test,backend\data\Srilankan_OCT\DataFiles\E621,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E621,15,10188178,42,2026-03-21T16:18:00,junction
E927,test,backend\data\Srilankan_OCT\DataFiles\E927,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E927,5,46256884,42,2026-03-21T16:18:00,junction
E029,test,backend\data\Srilankan_OCT\DataFiles\E029,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E029,13,11518866,42,2026-03-21T16:18:00,junction
E111,test,backend\data\Srilankan_OCT\DataFiles\E111,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E111,8,5140178,42,2026-03-21T16:18:00,junction
E151,test,backend\data\Srilankan_OCT\DataFiles\E151,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E151,9,8047404,42,2026-03-21T16:18:00,junction
E743,test,backend\data\Srilankan_OCT\DataFiles\E743,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E743,9,7783248,42,2026-03-21T16:18:00,junction
E079,test,backend\data\Srilankan_OCT\DataFiles\E079,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E079,9,92512800,42,2026-03-21T16:18:00,junction
E480,test,backend\data\Srilankan_OCT\DataFiles\E480,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E480,8,5148020,42,2026-03-21T16:18:00,junction
E949,test,backend\data\Srilankan_OCT\DataFiles\E949,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E949,9,7954656,42,2026-03-21T16:18:00,junction
E780,test,backend\data\Srilankan_OCT\DataFiles\E780,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E780,5,46256334,42,2026-03-21T16:18:00,junction
E922,test,backend\data\Srilankan_OCT\DataFiles\E922,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E922,8,5155904,42,2026-03-21T16:18:00,junction
E698,test,backend\data\Srilankan_OCT\DataFiles\E698,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E698,9,92512570,42,2026-03-21T16:18:00,junction
E619,test,backend\data\Srilankan_OCT\DataFiles\E619,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E619,17,15743218,42,2026-03-21T16:18:00,junction
E595,test,backend\data\Srilankan_OCT\DataFiles\E595,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E595,8,5050834,42,2026-03-21T16:18:00,junction
E739,test,backend\data\Srilankan_OCT\DataFiles\E739,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E739,5,3467420,42,2026-03-21T16:18:00,junction
E886,test,backend\data\Srilankan_OCT\DataFiles\E886,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E886,16,12978400,42,2026-03-21T16:18:00,junction
E463,test,backend\data\Srilankan_OCT\DataFiles\E463,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E463,5,46256824,42,2026-03-21T16:18:00,junction
E734,test,backend\data\Srilankan_OCT\DataFiles\E734,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E734,9,7750054,42,2026-03-21T16:18:00,junction
E649,test,backend\data\Srilankan_OCT\DataFiles\E649,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E649,5,46255724,42,2026-03-21T16:18:00,junction
E977,test,backend\data\Srilankan_OCT\DataFiles\E977,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E977,5,46256372,42,2026-03-21T16:18:00,junction
E353,test,backend\data\Srilankan_OCT\DataFiles\E353,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E353,9,7807140,42,2026-03-21T16:18:00,junction
E001,test,backend\data\Srilankan_OCT\DataFiles\E001,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E001,17,16014994,42,2026-03-21T16:18:00,junction
E842,test,backend\data\Srilankan_OCT\DataFiles\E842,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E842,16,97644418,42,2026-03-21T16:18:00,junction
E084,test,backend\data\Srilankan_OCT\DataFiles\E084,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E084,5,46255920,42,2026-03-21T16:18:00,junction
E981,test,backend\data\Srilankan_OCT\DataFiles\E981,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E981,5,46256736,42,2026-03-21T16:18:00,junction
E803,test,backend\data\Srilankan_OCT\DataFiles\E803,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E803,9,8029930,42,2026-03-21T16:18:00,junction
E759,test,backend\data\Srilankan_OCT\DataFiles\E759,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E759,13,11593568,42,2026-03-21T16:18:00,junction
E109,test,backend\data\Srilankan_OCT\DataFiles\E109,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E109,8,5130132,42,2026-03-21T16:18:00,junction
E970,test,backend\data\Srilankan_OCT\DataFiles\E970,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E970,8,5157228,42,2026-03-21T16:18:00,junction
E772,test,backend\data\Srilankan_OCT\DataFiles\E772,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E772,13,54320686,42,2026-03-21T16:18:00,junction
E362,test,backend\data\Srilankan_OCT\DataFiles\E362,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E362,9,49766962,42,2026-03-21T16:18:00,junction
E085,test,backend\data\Srilankan_OCT\DataFiles\E085,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E085,9,8025602,42,2026-03-21T16:18:00,junction
E121,test,backend\data\Srilankan_OCT\DataFiles\E121,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E121,16,13221482,42,2026-03-21T16:18:00,junction
E684,test,backend\data\Srilankan_OCT\DataFiles\E684,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E684,8,5130822,42,2026-03-21T16:18:00,junction
E632,test,backend\data\Srilankan_OCT\DataFiles\E632,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E632,9,8041276,42,2026-03-21T16:18:00,junction
E047,test,backend\data\Srilankan_OCT\DataFiles\E047,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E047,15,10285154,42,2026-03-21T16:18:00,junction
E798,test,backend\data\Srilankan_OCT\DataFiles\E798,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E798,9,8026632,42,2026-03-21T16:18:00,junction
E677,test,backend\data\Srilankan_OCT\DataFiles\E677,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E677,8,5121526,42,2026-03-21T16:18:00,junction
E905,test,backend\data\Srilankan_OCT\DataFiles\E905,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E905,5,46256126,42,2026-03-21T16:18:00,junction
E570,test,backend\data\Srilankan_OCT\DataFiles\E570,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E570,13,54173240,42,2026-03-21T16:18:00,junction
E997,test,backend\data\Srilankan_OCT\DataFiles\E997,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E997,15,10256362,42,2026-03-21T16:18:00,junction
E976,test,backend\data\Srilankan_OCT\DataFiles\E976,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E976,5,46256884,42,2026-03-21T16:18:00,junction
E996,test,backend\data\Srilankan_OCT\DataFiles\E996,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E996,8,5178760,42,2026-03-21T16:18:00,junction
E878,test,backend\data\Srilankan_OCT\DataFiles\E878,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E878,16,97597572,42,2026-03-21T16:18:00,junction
E747,test,backend\data\Srilankan_OCT\DataFiles\E747,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E747,8,5091512,42,2026-03-21T16:18:00,junction
E661,test,backend\data\Srilankan_OCT\DataFiles\E661,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E661,5,46256554,42,2026-03-21T16:18:00,junction
E455,test,backend\data\Srilankan_OCT\DataFiles\E455,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E455,5,46256704,42,2026-03-21T16:18:00,junction
E038,test,backend\data\Srilankan_OCT\DataFiles\E038,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E038,13,54324898,42,2026-03-21T16:18:00,junction
E728,test,backend\data\Srilankan_OCT\DataFiles\E728,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E728,9,7793392,42,2026-03-21T16:18:00,junction
E699,test,backend\data\Srilankan_OCT\DataFiles\E699,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E699,9,92513610,42,2026-03-21T16:18:00,junction
E745,test,backend\data\Srilankan_OCT\DataFiles\E745,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E745,9,7762614,42,2026-03-21T16:18:00,junction
E467,test,backend\data\Srilankan_OCT\DataFiles\E467,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E467,9,92513180,42,2026-03-21T16:18:00,junction
E947,test,backend\data\Srilankan_OCT\DataFiles\E947,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E947,12,51394074,42,2026-03-21T16:18:00,junction
E984,test,backend\data\Srilankan_OCT\DataFiles\E984,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E984,5,3556160,42,2026-03-21T16:18:00,junction
E762,test,backend\data\Srilankan_OCT\DataFiles\E762,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E762,5,3531292,42,2026-03-21T16:18:00,junction
E930,test,backend\data\Srilankan_OCT\DataFiles\E930,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E930,8,5013244,42,2026-03-21T16:18:00,junction
E458,test,backend\data\Srilankan_OCT\DataFiles\E458,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E458,5,46257112,42,2026-03-21T16:18:00,junction
E895,test,backend\data\Srilankan_OCT\DataFiles\E895,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E895,5,46255958,42,2026-03-21T16:18:00,junction
E097,test,backend\data\Srilankan_OCT\DataFiles\E097,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E097,9,7966740,42,2026-03-21T16:18:00,junction
E098,test,backend\data\Srilankan_OCT\DataFiles\E098,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E098,5,3439510,42,2026-03-21T16:18:00,junction
E941,test,backend\data\Srilankan_OCT\DataFiles\E941,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E941,5,46255946,42,2026-03-21T16:18:00,junction
E055,test,backend\data\Srilankan_OCT\DataFiles\E055,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E055,13,54224034,42,2026-03-21T16:18:00,junction
E691,test,backend\data\Srilankan_OCT\DataFiles\E691,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E691,5,46256490,42,2026-03-21T16:18:00,junction
E657,test,backend\data\Srilankan_OCT\DataFiles\E657,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E657,9,49728014,42,2026-03-21T16:18:00,junction
E241,test,backend\data\Srilankan_OCT\DataFiles\E241,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E241,5,46255656,42,2026-03-21T16:18:00,junction
E617,test,backend\data\Srilankan_OCT\DataFiles\E617,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E617,8,5071082,42,2026-03-21T16:18:00,junction
E360,test,backend\data\Srilankan_OCT\DataFiles\E360,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E360,9,49794204,42,2026-03-21T16:18:00,junction
E031,test,backend\data\Srilankan_OCT\DataFiles\E031,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E031,5,3548018,42,2026-03-21T16:18:00,junction
E050,test,backend\data\Srilankan_OCT\DataFiles\E050,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E050,8,5154580,42,2026-03-21T16:18:00,junction
E567,test,backend\data\Srilankan_OCT\DataFiles\E567,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E567,12,51349002,42,2026-03-21T16:18:00,junction
E571,test,backend\data\Srilankan_OCT\DataFiles\E571,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E571,13,54171050,42,2026-03-21T16:18:00,junction
E955,test,backend\data\Srilankan_OCT\DataFiles\E955,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E955,13,54172072,42,2026-03-21T16:18:00,junction
E975,test,backend\data\Srilankan_OCT\DataFiles\E975,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E975,5,3378112,42,2026-03-21T16:18:00,junction
E919,test,backend\data\Srilankan_OCT\DataFiles\E919,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E919,9,92514974,42,2026-03-21T16:18:00,junction
E692,test,backend\data\Srilankan_OCT\DataFiles\E692,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E692,5,46256620,42,2026-03-21T16:18:00,junction
E470,test,backend\data\Srilankan_OCT\DataFiles\E470,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E470,9,92513190,42,2026-03-21T16:18:00,junction
E371,test,backend\data\Srilankan_OCT\DataFiles\E371,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E371,9,92514138,42,2026-03-21T16:18:00,junction
E813,test,backend\data\Srilankan_OCT\DataFiles\E813,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E813,9,49733472,42,2026-03-21T16:18:00,junction
E283,test,backend\data\Srilankan_OCT\DataFiles\E283,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E283,5,46256326,42,2026-03-21T16:18:00,junction
E956,test,backend\data\Srilankan_OCT\DataFiles\E956,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E956,9,7931144,42,2026-03-21T16:18:00,junction
E575,test,backend\data\Srilankan_OCT\DataFiles\E575,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E575,8,5016668,42,2026-03-21T16:18:00,junction
E049,test,backend\data\Srilankan_OCT\DataFiles\E049,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E049,8,5157788,42,2026-03-21T16:18:00,junction
E096,test,backend\data\Srilankan_OCT\DataFiles\E096,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E096,9,7974688,42,2026-03-21T16:18:00,junction
E319,test,backend\data\Srilankan_OCT\DataFiles\E319,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E319,5,46257518,42,2026-03-21T16:18:00,junction
E664,test,backend\data\Srilankan_OCT\DataFiles\E664,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E664,5,46256736,42,2026-03-21T16:18:00,junction
E773,test,backend\data\Srilankan_OCT\DataFiles\E773,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E773,13,54316400,42,2026-03-21T16:18:00,junction
E479,test,backend\data\Srilankan_OCT\DataFiles\E479,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E479,8,5152802,42,2026-03-21T16:18:00,junction
E740,test,backend\data\Srilankan_OCT\DataFiles\E740,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E740,5,3483384,42,2026-03-21T16:18:00,junction
E135,test,backend\data\Srilankan_OCT\DataFiles\E135,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E135,9,7914082,42,2026-03-21T16:18:00,junction
E401,test,backend\data\Srilankan_OCT\DataFiles\E401,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E401,9,92513036,42,2026-03-21T16:18:00,junction
E815,test,backend\data\Srilankan_OCT\DataFiles\E815,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E815,13,54287048,42,2026-03-21T16:18:00,junction
E521,test,backend\data\Srilankan_OCT\DataFiles\E521,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E521,12,8665680,42,2026-03-21T16:18:00,junction
E474,test,backend\data\Srilankan_OCT\DataFiles\E474,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E474,5,46254512,42,2026-03-21T16:18:00,junction
E785,test,backend\data\Srilankan_OCT\DataFiles\E785,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E785,5,46256420,42,2026-03-21T16:18:00,junction
E576,test,backend\data\Srilankan_OCT\DataFiles\E576,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E576,5,46257164,42,2026-03-21T16:18:00,junction
E899,test,backend\data\Srilankan_OCT\DataFiles\E899,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E899,16,54865106,42,2026-03-21T16:18:00,junction
E069,test,backend\data\Srilankan_OCT\DataFiles\E069,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E069,9,8018042,42,2026-03-21T16:18:00,junction
E934,test,backend\data\Srilankan_OCT\DataFiles\E934,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E934,4,1003200,42,2026-03-21T16:18:00,junction
E060,test,backend\data\Srilankan_OCT\DataFiles\E060,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E060,12,8649540,42,2026-03-21T16:18:00,junction
E072,test,backend\data\Srilankan_OCT\DataFiles\E072,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E072,9,7988326,42,2026-03-21T16:18:00,junction
E007,test,backend\data\Srilankan_OCT\DataFiles\E007,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E007,12,51393064,42,2026-03-21T16:18:00,junction
E967,test,backend\data\Srilankan_OCT\DataFiles\E967,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E967,9,8039642,42,2026-03-21T16:18:00,junction
E466,test,backend\data\Srilankan_OCT\DataFiles\E466,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E466,9,92513460,42,2026-03-21T16:18:00,junction
E021,test,backend\data\Srilankan_OCT\DataFiles\E021,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E021,9,8023044,42,2026-03-21T16:18:00,junction
E584,test,backend\data\Srilankan_OCT\DataFiles\E584,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E584,21,62314060,42,2026-03-21T16:18:00,junction
E879,test,backend\data\Srilankan_OCT\DataFiles\E879,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E879,9,92512874,42,2026-03-21T16:18:00,junction
E461,test,backend\data\Srilankan_OCT\DataFiles\E461,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E461,5,46255918,42,2026-03-21T16:18:00,junction
E484,test,backend\data\Srilankan_OCT\DataFiles\E484,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E484,8,5142092,42,2026-03-21T16:18:00,junction
E123,test,backend\data\Srilankan_OCT\DataFiles\E123,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E123,12,8723474,42,2026-03-21T16:18:00,junction
E718,test,backend\data\Srilankan_OCT\DataFiles\E718,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E718,5,46257404,42,2026-03-21T16:18:00,junction
E786,test,backend\data\Srilankan_OCT\DataFiles\E786,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E786,5,46257644,42,2026-03-21T16:18:00,junction
E700,test,backend\data\Srilankan_OCT\DataFiles\E700,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E700,9,92513570,42,2026-03-21T16:18:00,junction
E834,test,backend\data\Srilankan_OCT\DataFiles\E834,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E834,9,8009052,42,2026-03-21T16:18:00,junction
E876,test,backend\data\Srilankan_OCT\DataFiles\E876,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E876,13,54241132,42,2026-03-21T16:18:00,junction
E555,test,backend\data\Srilankan_OCT\DataFiles\E555,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E555,8,5159440,42,2026-03-21T16:18:00,junction
E359,test,backend\data\Srilankan_OCT\DataFiles\E359,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E359,17,100554548,42,2026-03-21T16:18:00,junction
E893,test,backend\data\Srilankan_OCT\DataFiles\E893,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E893,5,46256096,42,2026-03-21T16:18:00,junction
E683,test,backend\data\Srilankan_OCT\DataFiles\E683,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E683,8,5149826,42,2026-03-21T16:18:00,junction
E799,test,backend\data\Srilankan_OCT\DataFiles\E799,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E799,5,3517480,42,2026-03-21T16:18:00,junction
E885,test,backend\data\Srilankan_OCT\DataFiles\E885,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E885,16,97529028,42,2026-03-21T16:18:00,junction
E213,test,backend\data\Srilankan_OCT\DataFiles\E213,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E213,9,8051408,42,2026-03-21T16:18:00,junction
E742,test,backend\data\Srilankan_OCT\DataFiles\E742,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E742,5,3504534,42,2026-03-21T16:18:00,junction
